Phone timestamp;RR-interval [ms]
2024-09-16T19:22:58.480;360
2024-09-16T19:22:58.840;359
2024-09-16T19:22:59.199;359
2024-09-16T19:22:59.558;359
2024-09-16T19:22:59.917;355
2024-09-16T19:23:00.272;361
2024-09-16T19:23:00.633;358
2024-09-16T19:23:00.991;358
2024-09-16T19:23:01.349;358
2024-09-16T19:23:01.707;358
2024-09-16T19:23:02.065;361
2024-09-16T19:23:02.426;361
2024-09-16T19:23:02.787;362
2024-09-16T19:23:03.149;365
2024-09-16T19:23:03.514;365
2024-09-16T19:23:03.879;367
2024-09-16T19:23:04.246;365
2024-09-16T19:23:04.611;367
2024-09-16T19:23:04.978;364
2024-09-16T19:23:05.342;366
2024-09-16T19:23:05.708;367
2024-09-16T19:23:06.075;367
2024-09-16T19:23:06.442;370
2024-09-16T19:23:06.812;370
2024-09-16T19:23:07.182;372
2024-09-16T19:23:07.554;304
2024-09-16T19:23:07.858;446
2024-09-16T19:23:08.304;372
2024-09-16T19:23:08.676;381
2024-09-16T19:23:09.057;379
2024-09-16T19:23:09.436;381
2024-09-16T19:23:09.817;382
2024-09-16T19:23:10.199;383
2024-09-16T19:23:10.582;384
2024-09-16T19:23:10.966;384
2024-09-16T19:23:11.350;386
2024-09-16T19:23:11.736;382
2024-09-16T19:23:12.118;385
2024-09-16T19:23:12.503;385
2024-09-16T19:23:12.888;384
2024-09-16T19:23:13.272;386
2024-09-16T19:23:13.658;651
2024-09-16T19:23:14.309;392
2024-09-16T19:23:14.701;500
2024-09-16T19:23:15.201;388
2024-09-16T19:23:15.589;386
2024-09-16T19:23:15.975;387
2024-09-16T19:23:16.362;388
2024-09-16T19:23:16.750;387
2024-09-16T19:23:17.137;773
2024-09-16T19:23:17.910;385
2024-09-16T19:23:18.295;386
2024-09-16T19:23:18.681;387
2024-09-16T19:23:19.068;387
2024-09-16T19:23:19.455;387
2024-09-16T19:23:19.842;391
2024-09-16T19:23:20.233;391
2024-09-16T19:23:20.624;393
2024-09-16T19:23:21.017;394
2024-09-16T19:23:21.411;394
2024-09-16T19:23:21.805;396
2024-09-16T19:23:22.201;395
2024-09-16T19:23:22.596;395
2024-09-16T19:23:22.991;395
2024-09-16T19:23:23.386;393
2024-09-16T19:23:23.779;394
2024-09-16T19:23:24.173;393
2024-09-16T19:23:24.566;396
2024-09-16T19:23:24.962;404
2024-09-16T19:23:25.366;405
2024-09-16T19:23:25.771;407
2024-09-16T19:23:26.178;407
2024-09-16T19:23:26.585;408
2024-09-16T19:23:26.993;408
2024-09-16T19:23:27.401;408
2024-09-16T19:23:27.809;408
2024-09-16T19:23:28.217;408
2024-09-16T19:23:28.625;409
2024-09-16T19:23:29.034;409
2024-09-16T19:23:29.443;410
2024-09-16T19:23:29.853;410
2024-09-16T19:23:30.263;411
2024-09-16T19:23:30.674;412
2024-09-16T19:23:31.086;412
2024-09-16T19:23:31.498;414
2024-09-16T19:23:31.912;413
2024-09-16T19:23:32.325;412
2024-09-16T19:23:32.737;414
2024-09-16T19:23:33.151;414
2024-09-16T19:23:33.565;415
2024-09-16T19:23:33.980;415
2024-09-16T19:23:34.395;414
2024-09-16T19:23:34.809;415
2024-09-16T19:23:35.224;411
2024-09-16T19:23:35.635;412
2024-09-16T19:23:36.047;411
2024-09-16T19:23:36.458;408
2024-09-16T19:23:36.866;411
2024-09-16T19:23:37.277;412
2024-09-16T19:23:37.689;413
2024-09-16T19:23:38.102;416
2024-09-16T19:23:38.518;418
2024-09-16T19:23:38.936;419
2024-09-16T19:23:39.355;422
2024-09-16T19:23:39.777;422
2024-09-16T19:23:40.199;423
2024-09-16T19:23:40.622;423
2024-09-16T19:23:41.045;424
2024-09-16T19:23:41.469;424
2024-09-16T19:23:41.893;424
2024-09-16T19:23:42.317;425
2024-09-16T19:23:42.742;425
2024-09-16T19:23:43.167;424
2024-09-16T19:23:43.591;426
2024-09-16T19:23:44.017;426
2024-09-16T19:23:44.443;426
2024-09-16T19:23:44.869;428
2024-09-16T19:23:45.297;429
2024-09-16T19:23:45.726;428
2024-09-16T19:23:46.154;431
2024-09-16T19:23:46.585;430
2024-09-16T19:23:47.015;431
2024-09-16T19:23:47.446;431
2024-09-16T19:23:47.877;431
2024-09-16T19:23:48.308;432
2024-09-16T19:23:48.740;430
2024-09-16T19:23:49.170;430
2024-09-16T19:23:49.600;431
2024-09-16T19:23:50.031;430
2024-09-16T19:23:50.461;432
2024-09-16T19:23:50.893;431
2024-09-16T19:23:51.324;433
2024-09-16T19:23:51.757;434
2024-09-16T19:23:52.191;436
2024-09-16T19:23:52.627;438
2024-09-16T19:23:53.065;440
2024-09-16T19:23:53.505;440
2024-09-16T19:23:53.945;440
2024-09-16T19:23:54.385;441
2024-09-16T19:23:54.826;442
2024-09-16T19:23:55.268;441
2024-09-16T19:23:55.709;441
2024-09-16T19:23:56.150;440
2024-09-16T19:23:56.590;441
2024-09-16T19:23:57.031;439
2024-09-16T19:23:57.470;438
2024-09-16T19:23:57.908;440
2024-09-16T19:23:58.348;438
2024-09-16T19:23:58.786;438
2024-09-16T19:23:59.224;437
2024-09-16T19:23:59.661;437
2024-09-16T19:24:00.098;437
2024-09-16T19:24:00.535;437
2024-09-16T19:24:00.972;438
2024-09-16T19:24:01.410;438
2024-09-16T19:24:01.848;438
2024-09-16T19:24:02.286;440
2024-09-16T19:24:02.726;441
2024-09-16T19:24:03.167;442
2024-09-16T19:24:03.609;444
2024-09-16T19:24:04.053;444
2024-09-16T19:24:04.497;445
2024-09-16T19:24:04.942;444
2024-09-16T19:24:05.386;445
2024-09-16T19:24:05.831;444
2024-09-16T19:24:06.275;441
2024-09-16T19:24:06.716;442
2024-09-16T19:24:07.158;439
2024-09-16T19:24:07.597;439
2024-09-16T19:24:08.036;440
2024-09-16T19:24:08.476;439
2024-09-16T19:24:08.915;438
2024-09-16T19:24:09.353;438
2024-09-16T19:24:09.791;435
2024-09-16T19:24:10.226;433
2024-09-16T19:24:10.659;433
2024-09-16T19:24:11.092;432
2024-09-16T19:24:11.524;431
2024-09-16T19:24:11.955;433
2024-09-16T19:24:12.388;433
2024-09-16T19:24:12.821;431
2024-09-16T19:24:13.252;433
2024-09-16T19:24:13.685;433
2024-09-16T19:24:14.118;433
2024-09-16T19:24:14.551;438
2024-09-16T19:24:14.989;440
2024-09-16T19:24:15.429;443
2024-09-16T19:24:15.872;444
2024-09-16T19:24:16.316;446
2024-09-16T19:24:16.762;446
2024-09-16T19:24:17.208;444
